Postal Code,Place Name,State,State Abbreviation,County,City,Latitude,Longitude
9411,Reute AR,Kanton Appenzell Ausserrhoden,AR,Bezirk Vorderland,Reute (AR),47.4201,9.5942
9414,Schachen b. Reute,Kanton Appenzell Ausserrhoden,AR,Bezirk Vorderland,Reute (AR),47.425,9.5417
9426,Lutzenberg,Kanton Appenzell Ausserrhoden,AR,Bezirk Vorderland,Lutzenberg,47.4667,9.5778
9427,Wolfhalden,Kanton Appenzell Ausserrhoden,AR,Bezirk Vorderland,Wolfhalden,47.4441,9.561
9428,Walzenhausen,Kanton Appenzell Ausserrhoden,AR,Bezirk Vorderland,Walzenhausen,47.4398,9.5951
3035,Frieswil,Kanton Bern,BE,Amt Aarberg,Seedorf (BE),46.992,7.293
3036,Detligen,Kanton Bern,BE,Amt Aarberg,Radelfingen,46.9903,7.2684
3042,Ortschwaben,Kanton Bern,BE,Amt Aarberg,Meikirch,46.9922,7.3994
3045,Meikirch,Kanton Bern,BE,Amt Aarberg,Meikirch,47.0092,7.3723
3046,Wahlendorf,Kanton Bern,BE,Amt Aarberg,Meikirch,47.0095,7.3403
3053,Lätti,Kanton Bern,BE,Amt Aarberg,Rapperswil (BE),47.037,7.4344
3054,Schüpfen,Kanton Bern,BE,Amt Aarberg,Schüpfen,47.0355,7.3775
3250,Lyss,Kanton Bern,BE,Amt Aarberg,Lyss,47.0754,7.3108
3255,Rapperswil BE,Kanton Bern,BE,Amt Aarberg,Rapperswil (BE),47.0665,7.4134
3256,Dieterswil,Kanton Bern,BE,Amt Aarberg,Rapperswil (BE),47.0508,7.4306
3257,Grossaffoltern,Kanton Bern,BE,Amt Aarberg,Grossaffoltern,47.0686,7.3665
3262,Suberg,Kanton Bern,BE,Amt Aarberg,Grossaffoltern,47.0559,7.3396
3266,Wiler b. Seedorf,Kanton Bern,BE,Amt Aarberg,Seedorf (BE),47.0508,7.3199
3267,Seedorf BE,Kanton Bern,BE,Amt Aarberg,Seedorf (BE),47.0236,7.3247
3268,Lobsigen,Kanton Bern,BE,Amt Aarberg,Seedorf (BE),47.0181,7.2988
3270,Aarberg,Kanton Bern,BE,Amt Aarberg,Aarberg,47.0442,7.2832
3271,Radelfingen b. Aarberg,Kanton Bern,BE,Amt Aarberg,Radelfingen,47.0186,7.2716
3273,Kappelen,Kanton Bern,BE,Amt Aarberg,Kappelen,47.0756,7.2776
3282,Bargen BE,Kanton Bern,BE,Amt Aarberg,Bargen (BE),47.0352,7.2503
3283,Kallnach,Kanton Bern,BE,Amt Aarberg,Kallnach,47.0152,7.2201
3368,Bleienbach,Kanton Bern,BE,Aarwangen,Bleienbach,47.1831,7.7604
4900,Langenthal,Kanton Bern,BE,Aarwangen,Langenthal,47.2175,7.7951
4901,Langenthal,Kanton Bern,BE,Aarwangen,Langenthal,47.2167,7.7833
4902,Langenthal,Kanton Bern,BE,Aarwangen,Langenthal,47.2167,7.7833
4911,Schwarzhäusern,Kanton Bern,BE,Aarwangen,Schwarzhäusern,47.2574,7.7659
4912,Aarwangen,Kanton Bern,BE,Aarwangen,Aarwangen,47.2367,7.7672
4913,Bannwil,Kanton Bern,BE,Aarwangen,Bannwil,47.238,7.73
4914,Roggwil BE,Kanton Bern,BE,Aarwangen,Roggwil (BE),47.2368,7.8254
4916,Untersteckholz,Kanton Bern,BE,Aarwangen,Langenthal,47.2058,7.8439
4917,Melchnau,Kanton Bern,BE,Aarwangen,Melchnau,47.1775,7.8559
4919,Reisiswil,Kanton Bern,BE,Aarwangen,Reisiswil,47.1611,7.8419
4922,Thunstetten,Kanton Bern,BE,Aarwangen,Thunstetten,47.1998,7.7478
4923,Wynau,Kanton Bern,BE,Aarwangen,Wynau,47.2562,7.8079
4924,Obersteckholz,Kanton Bern,BE,Aarwangen,Obersteckholz,47.201,7.8255
4932,Lotzwil,Kanton Bern,BE,Aarwangen,Lotzwil,47.1887,7.7917
4933,Rütschelen,Kanton Bern,BE,Aarwangen,Rütschelen,47.1725,7.7713
4934,Madiswil,Kanton Bern,BE,Aarwangen,Madiswil,47.1623,7.8017
4935,Leimiswil,Kanton Bern,BE,Aarwangen,Leimiswil,47.154,7.7705
4936,Kleindietwil,Kanton Bern,BE,Aarwangen,Kleindietwil,47.1411,7.7906
4937,Ursenbach,Kanton Bern,BE,Aarwangen,Ursenbach,47.1288,7.7621
4938,Rohrbachgraben,Kanton Bern,BE,Aarwangen,Rohrbachgraben,47.111,7.8051
4943,Oeschenbach,Kanton Bern,BE,Aarwangen,Oeschenbach,47.1103,7.7448
4944,Auswil,Kanton Bern,BE,Aarwangen,Auswil,47.1358,7.8385
4955,Gondiswil,Kanton Bern,BE,Aarwangen,Gondiswil,47.1372,7.876
3000,Bern 1 Zustellung,Kanton Bern,BE,Amt Bern,Bern,46.9167,7.4667
3001,Bern,Kanton Bern,BE,Amt Bern,Bern,46.947,7.4404
3002,Bern Postfinance,Kanton Bern,BE,Amt Bern,Bern,46.9167,7.4667
3003,Bern 3 Nationalrat,Kanton Bern,BE,Amt Bern,Bern,46.9167,7.4667
3004,Bern,Kanton Bern,BE,Amt Bern,Bern,46.9805,7.452
3005,Bern,Kanton Bern,BE,Amt Bern,Bern,46.9394,7.4499
3006,Bern,Kanton Bern,BE,Amt Bern,Bern,46.9458,7.4713
3007,Bern,Kanton Bern,BE,Amt Bern,Bern,46.9392,7.4346
3008,Bern,Kanton Bern,BE,Amt Bern,Bern,46.9546,7.4207
3010,Bern,Kanton Bern,BE,Amt Bern,Bern,46.9471,7.4244
3011,Bern,Kanton Bern,BE,Amt Bern,Bern,46.948,7.4484
3012,Bern,Kanton Bern,BE,Amt Bern,Bern,46.9616,7.426
3013,Bern,Kanton Bern,BE,Amt Bern,Bern,46.9562,7.4462
3014,Bern,Kanton Bern,BE,Amt Bern,Bern,46.9622,7.4584
3015,Bern,Kanton Bern,BE,Amt Bern,Bern,46.9402,7.4855
3017,Bern Zustellung,Kanton Bern,BE,Amt Bern,Bern,46.9476,7.4065
3018,Bern,Kanton Bern,BE,Amt Bern,Bern,46.9339,7.3891
3019,Bern,Kanton Bern,BE,Amt Bern,Bern,46.931,7.3479
3020,Bern,Kanton Bern,BE,Amt Bern,Bern,46.9371,7.3209
3024,Bern,Kanton Bern,BE,Amt Bern,Bern,46.9167,7.4667
3027,Bern,Kanton Bern,BE,Amt Bern,Bern,46.9558,7.3872
3029,Bern Entris,Kanton Bern,BE,Amt Bern,Bern,46.9476,7.4065
3030,Bern,Kanton Bern,BE,Amt Bern,Bern,46.9167,7.4667
3032,Hinterkappelen,Kanton Bern,BE,Amt Bern,Wohlen bei Bern,46.9672,7.3802
3033,Wohlen b. Bern,Kanton Bern,BE,Amt Bern,Wohlen bei Bern,46.9737,7.351
3034,Murzelen,Kanton Bern,BE,Amt Bern,Wohlen bei Bern,46.9762,7.3116
3037,Herrenschwanden,Kanton Bern,BE,Amt Bern,Kirchlindach,46.9772,7.4198
3038,Kirchlindach,Kanton Bern,BE,Amt Bern,Kirchlindach,46.9998,7.4151
3039,Bern PF Operations Center,Kanton Bern,BE,Amt Bern,Bern,46.9667,7.3833
3040,Bern,Kanton Bern,BE,Amt Bern,Bern,46.9167,7.4667
3041,Bern UBS,Kanton Bern,BE,Amt Bern,Bern,46.9778,7.3944
3043,Uettligen,Kanton Bern,BE,Amt Bern,Wohlen bei Bern,46.9886,7.3782
3044,Innerberg,Kanton Bern,BE,Amt Bern,Wohlen bei Bern,46.9961,7.313
3047,Bremgarten b. Bern,Kanton Bern,BE,Amt Bern,Bremgarten bei Bern,46.9771,7.4361
3048,Worblaufen,Kanton Bern,BE,Amt Bern,Ittigen,46.9771,7.4617
3049,Säriswil,Kanton Bern,BE,Amt Bern,Wohlen bei Bern,46.9923,7.3348
3050,Bern Swisscom,Kanton Bern,BE,Amt Bern,Bern,47.0111,7.4333
3052,Zollikofen,Kanton Bern,BE,Amt Bern,Zollikofen,46.9967,7.4533
3063,Ittigen,Kanton Bern,BE,Amt Bern,Ittigen,46.9805,7.4786
3065,Bolligen,Kanton Bern,BE,Amt Bern,Bolligen,46.9841,7.5083
3066,Stettlen,Kanton Bern,BE,Amt Bern,Stettlen,46.9625,7.5287
3067,Boll,Kanton Bern,BE,Amt Bern,Vechigen,46.9696,7.5523
3068,Utzigen,Kanton Bern,BE,Amt Bern,Vechigen,46.9662,7.5856
3070,Ostermundigen (LZB),Kanton Bern,BE,Amt Bern,Ostermundigen,46.9559,7.4956
3071,Ostermundigen Zustellung,Kanton Bern,BE,Amt Bern,Ostermundigen,46.9375,7.5333
3072,Ostermundigen,Kanton Bern,BE,Amt Bern,Ostermundigen,46.9535,7.4925
3073,Gümligen,Kanton Bern,BE,Amt Bern,Muri bei Bern,46.9351,7.5071
3074,Muri b. Bern,Kanton Bern,BE,Amt Bern,Muri bei Bern,46.9266,7.4864
3084,Wabern,Kanton Bern,BE,Amt Bern,Köniz,46.9217,7.4529
3085,Wabern 2 x Weihnachten,Kanton Bern,BE,Amt Bern,Köniz,46.9043,7.3978
3095,Spiegel b. Bern,Kanton Bern,BE,Amt Bern,Köniz,46.9249,7.4354
3096,Oberbalm,Kanton Bern,BE,Amt Bern,Oberbalm,46.8649,7.4106
3097,Liebefeld,Kanton Bern,BE,Amt Bern,Köniz,46.9313,7.4224
3098,Köniz,Kanton Bern,BE,Amt Bern,Köniz,46.9177,7.4116
3144,Gasel,Kanton Bern,BE,Amt Bern,Köniz,46.898,7.39
3145,Niederscherli,Kanton Bern,BE,Amt Bern,Köniz,46.886,7.3925
3147,Mittelhäusern,Kanton Bern,BE,Amt Bern,Köniz,46.8719,7.3714
3172,Niederwangen b. Bern,Kanton Bern,BE,Amt Bern,Köniz,46.9187,7.3766
3173,Oberwangen b. Bern,Kanton Bern,BE,Amt Bern,Köniz,46.9126,7.3548
3174,Thörishaus,Kanton Bern,BE,Amt Bern,Köniz,46.893,7.3449
2500,Biel/Bienne 6,Kanton Bern,BE,Amt Biel,Biel/Bienne,47.1324,7.2441
2501,Biel/Bienne,Kanton Bern,BE,Amt Biel,Biel/Bienne,47.1504,7.247
2502,Biel,Kanton Bern,BE,Amt Biel,Biel/Bienne,47.143,7.2468
2503,Biel,Kanton Bern,BE,Amt Biel,Biel/Bienne,47.1311,7.2519
2504,Biel,Kanton Bern,BE,Amt Biel,Biel/Bienne,47.1581,7.283
2505,Biel,Kanton Bern,BE,Amt Biel,Biel/Bienne,47.1342,7.2188
2510,Biel/Bienne Dist Ba,Kanton Bern,BE,Amt Biel,Biel/Bienne,47.1213,7.1486
2532,Macolin,Kanton Bern,BE,Amt Biel,Evilard,47.1427,7.2126
2533,Evilard,Kanton Bern,BE,Amt Biel,Evilard,47.1505,7.2345
2542,Pieterlen,Kanton Bern,BE,Amt Büren,Pieterlen,47.1757,7.3277
2543,Lengnau BE,Kanton Bern,BE,Amt Büren,Lengnau (BE),47.1826,7.365
2554,Meinisberg,Kanton Bern,BE,Amt Büren,Meinisberg,47.1616,7.3539
3251,Wengi b. Büren,Kanton Bern,BE,Amt Büren,Wengi,47.0853,7.3921
3263,Büetigen,Kanton Bern,BE,Amt Büren,Büetigen,47.1061,7.3341
3264,Diessbach b. Büren,Kanton Bern,BE,Amt Büren,Diessbach bei Büren,47.1071,7.3649
3292,Busswil b. Büren,Kanton Bern,BE,Amt Büren,Busswil bei Büren,47.1006,7.3219
3293,Dotzigen,Kanton Bern,BE,Amt Büren,Dotzigen,47.1239,7.3472
3294,Büren an der Aare,Kanton Bern,BE,Amt Büren,Büren an der Aare,47.1419,7.3657
3295,Rüti b. Büren,Kanton Bern,BE,Amt Büren,Rüti bei Büren,47.152,7.4129
3296,Arch,Kanton Bern,BE,Amt Büren,Arch,47.1695,7.4326
3297,Leuzigen,Kanton Bern,BE,Amt Büren,Leuzigen,47.1711,7.4691
3298,Oberwil b. Büren,Kanton Bern,BE,Amt Büren,Oberwil bei Büren,47.1322,7.4135
3309,Kernenried,Kanton Bern,BE,Amt Burgdorf,Kernenried,47.0689,7.5512
3323,Bäriswil BE,Kanton Bern,BE,Amt Burgdorf,Bäriswil,47.016,7.5309
3324,Mötschwil,Kanton Bern,BE,Amt Burgdorf,Mötschwil,47.0477,7.5681
3325,Hettiswil b. Hindelbank,Kanton Bern,BE,Amt Burgdorf,Krauchthal,47.0256,7.5564
3326,Krauchthal,Kanton Bern,BE,Amt Burgdorf,Krauchthal,47.0041,7.5663
3400,Burgdorf,Kanton Bern,BE,Amt Burgdorf,Burgdorf,47.0576,7.6181
3401,Burgdorf,Kanton Bern,BE,Amt Burgdorf,Burgdorf,47.05,7.6167
3402,Burgdorf,Kanton Bern,BE,Amt Burgdorf,Burgdorf,47.05,7.6167
3412,Heimiswil,Kanton Bern,BE,Amt Burgdorf,Heimiswil,47.0538,7.6629
3413,Kaltacker,Kanton Bern,BE,Amt Burgdorf,Heimiswil,47.0728,7.6871
3414,Oberburg,Kanton Bern,BE,Amt Burgdorf,Oberburg,47.0211,7.6097
3415,Hasle b. Burgdorf,Kanton Bern,BE,Amt Burgdorf,Hasle bei Burgdorf,47.0137,7.6406
3419,Biembach im Emmental,Kanton Bern,BE,Amt Burgdorf,Hasle bei Burgdorf,46.9933,7.6124
3421,Rüti b. Lyssach,Kanton Bern,BE,Amt Burgdorf,Rüti bei Lyssach,47.0555,7.5819
3422,Alchenflüh,Kanton Bern,BE,Amt Burgdorf,Rüdtligen-Alchenflüh,47.0833,7.5779
3423,Ersigen,Kanton Bern,BE,Amt Burgdorf,Ersigen,47.1009,7.5943
3424,Oberösch,Kanton Bern,BE,Amt Burgdorf,Oberösch,47.1054,7.6128
3425,Koppigen,Kanton Bern,BE,Amt Burgdorf,Koppigen,47.1337,7.605
3426,Aefligen,Kanton Bern,BE,Amt Burgdorf,Aefligen,47.0953,7.5487
3429,Hellsau,Kanton Bern,BE,Amt Burgdorf,Hellsau,47.143,7.6493
3472,Rumendingen,Kanton Bern,BE,Amt Burgdorf,Rumendingen,47.1038,7.6421
3473,Alchenstorf,Kanton Bern,BE,Amt Burgdorf,Alchenstorf,47.1229,7.6433
3474,Rüedisbach,Kanton Bern,BE,Amt Burgdorf,Wynigen,47.1171,7.7056
2333,La Ferrière,Kanton Bern,BE,District de Courtelary,La Ferrière,47.1481,6.9011
2534,Orvin,Kanton Bern,BE,District de Courtelary,Orvin,47.1565,7.2115
2535,Frinvillier,Kanton Bern,BE,District de Courtelary,Vauffelin,47.1704,7.2628
2536,Plagne,Kanton Bern,BE,District de Courtelary,Plagne,47.1892,7.2776
2537,Vauffelin,Kanton Bern,BE,District de Courtelary,Vauffelin,47.1858,7.3073
2538,Romont BE,Kanton Bern,BE,District de Courtelary,Romont (BE),47.1917,7.3274
2603,Péry,Kanton Bern,BE,District de Courtelary,Péry,47.1936,7.2553
2604,La Heutte,Kanton Bern,BE,District de Courtelary,La Heutte,47.1911,7.2181
2605,Sonceboz-Sombeval,Kanton Bern,BE,District de Courtelary,Sonceboz-Sombeval,47.1891,7.1815
2606,Corgémont,Kanton Bern,BE,District de Courtelary,Corgémont,47.1918,7.1412
2607,Cortébert,Kanton Bern,BE,District de Courtelary,Cortébert,47.1905,7.1077
2608,Courtelary,Kanton Bern,BE,District de Courtelary,Courtelary,47.1881,7.0706
2610,St-Imier,Kanton Bern,BE,District de Courtelary,Saint-Imier,47.148,6.9873
2612,Cormoret,Kanton Bern,BE,District de Courtelary,Cormoret,47.1571,7.0521
2613,Villeret,Kanton Bern,BE,District de Courtelary,Villeret,47.1493,7.0318
2615,Sonvilier,Kanton Bern,BE,District de Courtelary,Sonvilier,47.1308,6.9532
2616,Renan (BE),Kanton Bern,BE,District de Courtelary,Renan (BE),47.1105,6.9071
2720,Tramelan,Kanton Bern,BE,District de Courtelary,Tramelan,47.2309,7.1171
2722,Les Reussilles,Kanton Bern,BE,District de Courtelary,Tramelan,47.2326,7.0803
2723,Mont-Tramelan,Kanton Bern,BE,District de Courtelary,Mont-Tramelan,47.2105,7.0519
2576,Lüscherz,Kanton Bern,BE,Amt Erlach,Lüscherz,47.0451,7.1623
2577,Siselen BE,Kanton Bern,BE,Amt Erlach,Siselen,47.0305,7.1974
3225,Müntschemier,Kanton Bern,BE,Amt Erlach,Müntschemier,46.9956,7.1447
3226,Treiten,Kanton Bern,BE,Amt Erlach,Treiten,47.008,7.1648
3232,Ins,Kanton Bern,BE,Amt Erlach,Ins,47.0015,7.1091
3233,Tschugg,Kanton Bern,BE,Amt Erlach,Tschugg,47.0235,7.0775
3234,Vinelz,Kanton Bern,BE,Amt Erlach,Vinelz,47.0324,7.1197
3235,Erlach,Kanton Bern,BE,Amt Erlach,Erlach,47.05,7.1092
3236,Gampelen,Kanton Bern,BE,Amt Erlach,Gampelen,46.9963,7.0595
3237,Brüttelen,Kanton Bern,BE,Amt Erlach,Brüttelen,47.0214,7.1493
3238,Gals,Kanton Bern,BE,Amt Erlach,Gals,47.0355,7.0581
3302,Moosseedorf,Kanton Bern,BE,Amt Fraubrunnen,Moosseedorf,47.0097,7.4861
3303,Jegenstorf,Kanton Bern,BE,Amt Fraubrunnen,Jegenstorf,47.052,7.507
3305,Iffwil,Kanton Bern,BE,Amt Fraubrunnen,Iffwil,47.0664,7.4792
3306,Etzelkofen,Kanton Bern,BE,Amt Fraubrunnen,Etzelkofen,47.0829,7.4799
3308,Grafenried,Kanton Bern,BE,Amt Fraubrunnen,Grafenried,47.0784,7.5076
3312,Fraubrunnen,Kanton Bern,BE,Amt Fraubrunnen,Fraubrunnen,47.0881,7.5304
3313,Büren zum Hof,Kanton Bern,BE,Amt Fraubrunnen,Büren zum Hof,47.0982,7.5073
3314,Schalunen,Kanton Bern,BE,Amt Fraubrunnen,Schalunen,47.1135,7.5266
3315,Bätterkinden,Kanton Bern,BE,Amt Fraubrunnen,Bätterkinden,47.1282,7.5277
3317,Limpach,Kanton Bern,BE,Amt Fraubrunnen,Limpach,47.1095,7.4989
3321,Schönbühl Einkaufszentrum,Kanton Bern,BE,Amt Fraubrunnen,Moosseedorf,47.025,7.55
3322,Urtenen-Schönbühl,Kanton Bern,BE,Amt Fraubrunnen,Urtenen-Schönbühl,47.0252,7.4977
3427,Utzenstorf,Kanton Bern,BE,Amt Fraubrunnen,Utzenstorf,47.1201,7.5639
3428,Wiler b. Utzenstorf,Kanton Bern,BE,Amt Fraubrunnen,Wiler bei Utzenstorf,47.1522,7.558
4564,Zielebach,Kanton Bern,BE,Amt Fraubrunnen,Zielebach,47.1579,7.5747
3703,Aeschiried,Kanton Bern,BE,Amt Frutigen,Aeschi bei Spiez,46.6132,7.7613
3704,Krattigen,Kanton Bern,BE,Amt Frutigen,Krattigen,46.6539,7.7379
3711,Emdthal,Kanton Bern,BE,Amt Frutigen,Aeschi bei Spiez,46.6455,7.6815
3713,Reichenbach im Kandertal,Kanton Bern,BE,Amt Frutigen,Reichenbach im Kandertal,46.6121,7.6824
3714,Frutigen,Kanton Bern,BE,Amt Frutigen,Frutigen,46.5845,7.6364
3715,Adelboden,Kanton Bern,BE,Amt Frutigen,Adelboden,46.47,7.5582
3716,Kandergrund,Kanton Bern,BE,Amt Frutigen,Kandergrund,46.5529,7.668
3717,Blausee-Mitholz,Kanton Bern,BE,Amt Frutigen,Kandergrund,46.5275,7.6843
3718,Kandersteg,Kanton Bern,BE,Amt Frutigen,Kandersteg,46.4655,7.7137
3722,Scharnachtal,Kanton Bern,BE,Amt Frutigen,Reichenbach im Kandertal,46.6117,7.7136
3723,Kiental,Kanton Bern,BE,Amt Frutigen,Reichenbach im Kandertal,46.5558,7.7579
3724,Ried (Frutigen),Kanton Bern,BE,Amt Frutigen,Frutigen,46.5615,7.5921
3725,Achseten,Kanton Bern,BE,Amt Frutigen,Frutigen,46.5279,7.5976
3706,Leissigen,Kanton Bern,BE,Amt Interlaken,Leissigen,46.6428,7.777
3707,Därligen,Kanton Bern,BE,Amt Interlaken,Därligen,46.6518,7.8103
3800,Interlaken,Kanton Bern,BE,Amt Interlaken,Interlaken,46.6843,7.8786
3803,Beatenberg,Kanton Bern,BE,Amt Interlaken,Beatenberg,46.7093,7.8007
3804,Habkern,Kanton Bern,BE,Amt Interlaken,Habkern,46.753,7.8897
3805,Goldswil b. Interlaken,Kanton Bern,BE,Amt Interlaken,Ringgenberg (BE),46.7014,7.8747
3806,Bönigen b. Interlaken,Kanton Bern,BE,Amt Interlaken,Bönigen,46.6775,7.9197
3807,Iseltwald,Kanton Bern,BE,Amt Interlaken,Iseltwald,46.7014,7.9821
3812,Wilderswil,Kanton Bern,BE,Amt Interlaken,Wilderswil,46.6384,7.8715
3813,Saxeten,Kanton Bern,BE,Amt Interlaken,Saxeten,46.6238,7.8257
3814,Gsteigwiler,Kanton Bern,BE,Amt Interlaken,Gsteigwiler,46.6503,7.8898
3815,Zweilütschinen,Kanton Bern,BE,Amt Interlaken,Gündlischwand,46.6231,7.9048
3816,Lütschental,Kanton Bern,BE,Amt Interlaken,Lütschental,46.6421,7.9525
3818,Grindelwald,Kanton Bern,BE,Amt Interlaken,Grindelwald,46.6156,8.0406
3822,Lauterbrunnen,Kanton Bern,BE,Amt Interlaken,Lauterbrunnen,46.591,7.9038
3823,Kleine Scheidegg,Kanton Bern,BE,Amt Interlaken,Grindelwald,46.5846,7.9602
3824,Stechelberg,Kanton Bern,BE,Amt Interlaken,Lauterbrunnen,46.5287,7.9233
3825,Mürren,Kanton Bern,BE,Amt Interlaken,Lauterbrunnen,46.5719,7.8616
3826,Gimmelwald,Kanton Bern,BE,Amt Interlaken,Lauterbrunnen,46.5325,7.8507
3852,Ringgenberg BE,Kanton Bern,BE,Amt Interlaken,Ringgenberg (BE),46.7095,7.897
3853,Niederried b. Interlaken,Kanton Bern,BE,Amt Interlaken,Niederried bei Interlaken,46.725,7.9249
3854,Oberried am Brienzersee,Kanton Bern,BE,Amt Interlaken,Oberried am Brienzersee,46.7608,7.9583
3855,Schwanden b. Brienz,Kanton Bern,BE,Amt Interlaken,Schwanden bei Brienz,46.7713,8.0546
3856,Brienzwiler,Kanton Bern,BE,Amt Interlaken,Brienzwiler,46.7603,8.1042
3858,Hofstetten b. Brienz,Kanton Bern,BE,Amt Interlaken,Hofstetten bei Brienz,46.7666,8.084
3075,Rüfenacht BE,Kanton Bern,BE,Amt Konolfingen,Worb,46.9215,7.5411
3076,Worb,Kanton Bern,BE,Amt Konolfingen,Worb,46.9308,7.5645
3077,Enggistein,Kanton Bern,BE,Amt Konolfingen,Worb,46.9291,7.6014
3078,Richigen,Kanton Bern,BE,Amt Konolfingen,Worb,46.9172,7.5839
3082,Schlosswil,Kanton Bern,BE,Amt Konolfingen,Schlosswil,46.9113,7.6118
3083,Trimstein,Kanton Bern,BE,Amt Konolfingen,Trimstein,46.9021,7.5798
3110,Münsingen,Kanton Bern,BE,Amt Konolfingen,Münsingen,46.8764,7.56
3111,Tägertschi,Kanton Bern,BE,Amt Konolfingen,Tägertschi,46.8737,7.587
3112,Allmendingen b. Bern,Kanton Bern,BE,Amt Konolfingen,Allmendingen,46.9177,7.5197
3113,Rubigen,Kanton Bern,BE,Amt Konolfingen,Rubigen,46.8947,7.5407
3114,Wichtrach,Kanton Bern,BE,Amt Konolfingen,Wichtrach,46.8457,7.5818
3434,Landiswil,Kanton Bern,BE,Amt Konolfingen,Landiswil,46.9577,7.6855
3503,Gysenstein,Kanton Bern,BE,Amt Konolfingen,Konolfingen,46.896,7.5959
3504,Niederhünigen,Kanton Bern,BE,Amt Konolfingen,Niederhünigen,46.8648,7.6484
3506,Grosshöchstetten,Kanton Bern,BE,Amt Konolfingen,Grosshöchstetten,46.9075,7.6355
3507,Biglen,Kanton Bern,BE,Amt Konolfingen,Biglen,46.9304,7.6283
3508,Arni BE,Kanton Bern,BE,Amt Konolfingen,Arni (BE),46.9342,7.6635
3510,Freimettigen,Kanton Bern,BE,Amt Konolfingen,Freimettigen,46.865,7.6303
3512,Walkringen,Kanton Bern,BE,Amt Konolfingen,Walkringen,46.9484,7.618
3513,Bigenthal,Kanton Bern,BE,Amt Konolfingen,Walkringen,46.972,7.6341
3531,Oberthal,Kanton Bern,BE,Amt Konolfingen,Oberthal,46.9222,7.6819
3532,Zäziwil,Kanton Bern,BE,Amt Konolfingen,Zäziwil,46.8956,7.6672
3533,Bowil,Kanton Bern,BE,Amt Konolfingen,Bowil,46.8862,7.7022
3629,Oppligen,Kanton Bern,BE,Amt Konolfingen,Oppligen,46.8151,7.5954
3671,Herbligen,Kanton Bern,BE,Amt Konolfingen,Herbligen,46.8284,7.6053
3672,Aeschlen b. Oberdiessbach,Kanton Bern,BE,Amt Konolfingen,Oberdiessbach,46.8326,7.6532
3673,Linden,Kanton Bern,BE,Amt Konolfingen,Linden,46.8488,7.6837
3674,Bleiken b. Oberdiessbach,Kanton Bern,BE,Amt Konolfingen,Bleiken bei Oberdiessbach,46.8168,7.6402
1595,Clavaleyres,Kanton Bern,BE,Amt Laupen,Clavaleyres,46.8982,7.0932
1797,Münchenwiler,Kanton Bern,BE,Amt Laupen,Münchenwiler,46.9098,7.1255
3176,Neuenegg,Kanton Bern,BE,Amt Laupen,Neuenegg,46.8999,7.2983
3177,Laupen BE,Kanton Bern,BE,Amt Laupen,Laupen,46.9063,7.2483
3179,Kriechenwil,Kanton Bern,BE,Amt Laupen,Kriechenwil,46.9137,7.2111
3202,Frauenkappelen,Kanton Bern,BE,Amt Laupen,Frauenkappelen,46.9548,7.3326
3203,Mühleberg,Kanton Bern,BE,Amt Laupen,Mühleberg,46.9629,7.2759
3204,Rosshäusern,Kanton Bern,BE,Amt Laupen,Mühleberg,46.9294,7.2728
3205,Gümmenen,Kanton Bern,BE,Amt Laupen,Mühleberg,46.938,7.2422
3206,Gammen,Kanton Bern,BE,Amt Laupen,Ferenbalm,46.9205,7.2257
3207,Golaten,Kanton Bern,BE,Amt Laupen,Golaten,46.9858,7.2358
3208,Gurbrü,Kanton Bern,BE,Amt Laupen,Gurbrü,46.9669,7.2168
2710,Tavannes,Kanton Bern,BE,District de Moutier,Tavannes,47.2202,7.1937
2712,Le Fuet,Kanton Bern,BE,District de Moutier,Saicourt,47.2486,7.1765
2713,Bellelay,Kanton Bern,BE,District de Moutier,Saicourt,47.2641,7.1632
2715,Châtelat,Kanton Bern,BE,District de Moutier,Châtelat,47.2697,7.1895
2716,Sornetan,Kanton Bern,BE,District de Moutier,Sornetan,47.2757,7.2156
2717,Rebévelier,Kanton Bern,BE,District de Moutier,Rebévelier,47.2894,7.1874
2732,Loveresse,Kanton Bern,BE,District de Moutier,Loveresse,47.24,7.2438
2733,Pontenet,Kanton Bern,BE,District de Moutier,Pontenet,47.2464,7.2584
2735,Malleray,Kanton Bern,BE,District de Moutier,Malleray,47.2337,7.2665
2736,Sorvilier,Kanton Bern,BE,District de Moutier,Sorvilier,47.2329,7.3091
2738,Court,Kanton Bern,BE,District de Moutier,Court,47.243,7.3945
2740,Moutier,Kanton Bern,BE,District de Moutier,Moutier,47.2786,7.3702
2742,Perrefitte,Kanton Bern,BE,District de Moutier,Perrefitte,47.2782,7.3219
2743,Eschert,Kanton Bern,BE,District de Moutier,Eschert,47.2662,7.4122
2744,Belprahon,Kanton Bern,BE,District de Moutier,Belprahon,47.2902,7.4054
2745,Grandval,Kanton Bern,BE,District de Moutier,Grandval,47.283,7.4284
2746,Crémines,Kanton Bern,BE,District de Moutier,Crémines,47.2732,7.4548
2747,Seehof,Kanton Bern,BE,District de Moutier,Seehof,47.3052,7.5239
2748,Souboz,Kanton Bern,BE,District de Moutier,Souboz,47.2723,7.2626
2762,Roches BE,Kanton Bern,BE,District de Moutier,Roches (BE),47.3037,7.3889
2827,Schelten,Kanton Bern,BE,District de Moutier,Schelten,47.3386,7.5617
