Postal Code,Place Name,State,Latitude,Longitude
23080,Sakhakot,NWFP Peshawar,34.4608,71.9022
23081,Bahram Khan Killi,NWFP Peshawar,34.24,72.0019
23090,Baizu Kharki,NWFP Peshawar,33.6883,70.9175
23100,Sher Garh,NWFP Peshawar,34.1986,71.9422
23101,Qutab Garh,NWFP Peshawar,34.1986,71.9422
23120,Hathian,NWFP Peshawar,34.4014,73.0472
23121,Dar Giwal,NWFP Peshawar,34.4778,72.9253
23130,Lund Khawar,NWFP Peshawar,34.2209,71.9815
23131,Gulmaira,NWFP Peshawar,34.4244,73.3983
23150,Jalala,NWFP Peshawar,34.3347,71.9033
23151,Tordher,NWFP Peshawar,33.9911,72.2867
23160,Takht Bhai,NWFP Peshawar,34.2819,71.9283
23161,Garo Shah,NWFP Peshawar,34.3578,71.7103
23170,Gujar Garhi,NWFP Peshawar,34.2297,72.0153
23200,Mardan G.P.O.,NWFP Peshawar,33.9254,71.8046
23201,Fatima,NWFP Peshawar,34.2642,72.0758
23210,Mardan Sugar Crops,NWFP Peshawar,33.9502,71.6521
23220,Bakhshali,NWFP Peshawar,34.2819,72.1478
23221,Fobisns Ffs,NWFP Peshawar,34.6614,72.1408
23230,Jamal Garhi,NWFP Peshawar,34.315,72.0675
23240,Katlang,NWFP Peshawar,34.3606,72.0803
23241,Kaka Abad,NWFP Peshawar,34.5499,71.7242
23250,Babu Zai,NWFP Peshawar,30.2411,66.8247
23251,Sangao,NWFP Peshawar,34.4642,72.1733
23260,Kohi Barmol,NWFP Peshawar,34.4878,72.1156
23261,Mura Banda,NWFP Peshawar,34.3749,72.3029
23270,Plai,NWFP Peshawar,33.9502,71.6521
23290,Mayar,NWFP Peshawar,34.1633,72.0839
23300,Toru,NWFP Peshawar,30.6,72.05
23301,Hashamabad,NWFP Peshawar,34.0539,71.8043
23310,Garhi Kapura,NWFP Peshawar,34.1975,72.1639
23311,Giddar Pur,NWFP Peshawar,34.4329,72.3221
23330,Dobian,NWFP Peshawar,34.2564,71.9957
23331,Bazargai,NWFP Peshawar,34.4672,71.5139
23340,Agai,NWFP Peshawar,29.5896,70.8583
23341,Sikandri,NWFP Peshawar,31.9694,72.3681
23350,Gujrat,NWFP Peshawar,32.5667,74.0833
23370,Rustam,NWFP Peshawar,27.9667,68.8
23371,Surkh Dheri,NWFP Peshawar,34.2167,72.2083
23390,Shah Baz Garhi,NWFP Peshawar,34.2644,72.1978
23391,Hussai,NWFP Peshawar,34.2644,72.1978
23400,Ismaila,NWFP Peshawar,34.2206,72.2417
23410,Kalu Khan,NWFP Peshawar,28.0597,67.8208
23420,Nawan Killi,NWFP Peshawar,34.2239,72.3498
23421,Chak Naudeh,NWFP Peshawar,34.2239,72.3498
23430,Sawabi G.P.O.,NWFP Peshawar,34.1013,72.3465
23431,Saleem Khan,NWFP Peshawar,33.9619,72.4786
23440,Bamkhel,NWFP Peshawar,33.4219,72.0183
23450,Maini,NWFP Peshawar,34.1167,72.6081
23451,Qasimabad,NWFP Peshawar,31.9206,70.4667
23460,Topi,NWFP Peshawar,34.0689,72.6244
23461,Pehur Hamlet,NWFP Peshawar,33.4219,72.0183
23470,Right Bank (Tarbella),NWFP Peshawar,33.4219,72.0183
23480,Gandaf,NWFP Peshawar,34.1186,72.6897
23481,Besak,NWFP Peshawar,34.1186,72.6897
23490,Deval,NWFP Peshawar,32.3817,71.7103
23491,Chanai,NWFP Peshawar,34.8214,72.6908
23500,Kotha,NWFP Peshawar,32.8,73.8167
23501,College Campus Kotha,NWFP Peshawar,34.0301,72.4172
23510,Zarobi,NWFP Peshawar,34.0308,72.5647
23520,Kalabat,NWFP Peshawar,34.0742,72.55
23530,Marghuz,NWFP Peshawar,34.0301,72.4172
23540,Zaida,NWFP Peshawar,34.0603,72.4678
23550,Garmanara,NWFP Peshawar,34.0301,72.4172
23560,Khunda,NWFP Peshawar,33.4633,72.3947
23561,Ambar,NWFP Peshawar,34.0481,72.4167
23570,Lahor Chhota,NWFP Peshawar,34.0367,72.3975
