Postal Code,Place Name,State,County,Latitude,Longitude
8542,Terkaple,Provincie Friesland,Gemeente Skarsterlân,53.0209,5.7842
8757,Gaast,Provincie Friesland,Gemeente Skarsterlân,52.9,5.8899
8490,Akkrum,Provincie Friesland,Gemeente Boarnsterhim,53.05,5.8333
8491,Akkrum,Provincie Friesland,Gemeente Boarnsterhim,53.05,5.8333
8493,Terhorne,Provincie Friesland,Gemeente Boarnsterhim,53.0333,5.7833
8495,Oldeboorn,Provincie Friesland,Gemeente Boarnsterhim,53.05,5.9
8644,Deersum,Provincie Friesland,Gemeente Boarnsterhim,53.087,5.7153
8647,Sijbrandaburen,Provincie Friesland,Gemeente Boarnsterhim,53.0667,5.7167
9000,Grouw (Grou),Provincie Friesland,Gemeente Boarnsterhim,53.1,5.8333
9001,Grouw (Grou),Provincie Friesland,Gemeente Boarnsterhim,53.1,5.8333
9003,Wartena (Warten),Provincie Friesland,Gemeente Boarnsterhim,53.15,5.9
9004,Warstiens,Provincie Friesland,Gemeente Boarnsterhim,53.1607,5.8622
9005,Warga (Wergea),Provincie Friesland,Gemeente Boarnsterhim,53.1515,5.844
9006,Aegum (Eagum),Provincie Friesland,Gemeente Boarnsterhim,53.1298,5.8282
9007,Idaard (Idaerd),Provincie Friesland,Gemeente Boarnsterhim,53.118,5.8149
9008,Roordahuizum (Reduzum),Provincie Friesland,Gemeente Boarnsterhim,53.1178,5.7876
9009,Friens,Provincie Friesland,Gemeente Boarnsterhim,53.0992,5.7991
9010,Irnsum (Jirnsum),Provincie Friesland,Gemeente Boarnsterhim,53.0775,5.7925
9011,Irnsum (Jirnsum),Provincie Friesland,Gemeente Boarnsterhim,53.0775,5.7925
9012,Rauwerd (Raerd),Provincie Friesland,Gemeente Boarnsterhim,53.0976,5.7599
9013,Poppingawier (Poppenwier),Provincie Friesland,Gemeente Boarnsterhim,53.0833,5.75
9014,Terzool (Tersoal),Provincie Friesland,Gemeente Boarnsterhim,53.0745,5.7368
8845,Waaksens,Provincie Friesland,Gemeente Dongeradeel,53.355,5.9213
9100,Dokkum,Provincie Friesland,Gemeente Dongeradeel,53.3333,6
9101,Dokkum,Provincie Friesland,Gemeente Dongeradeel,53.3333,6
9102,Dokkum,Provincie Friesland,Gemeente Dongeradeel,53.3333,6
9103,Dokkum,Provincie Friesland,Gemeente Dongeradeel,53.3333,6
9121,Aalsum (Aalzum),Provincie Friesland,Gemeente Dongeradeel,53.3392,6.0033
9122,Wetsens,Provincie Friesland,Gemeente Dongeradeel,53.3469,6.0336
9123,Metslawier,Provincie Friesland,Gemeente Dongeradeel,53.3599,6.067
9124,Jouswier,Provincie Friesland,Gemeente Dongeradeel,53.3502,6.0741
9125,Oostrum,Provincie Friesland,Gemeente Dongeradeel,53.3308,6.0617
9130,Ee,Provincie Friesland,Gemeente Dongeradeel,53.3303,6.1003
9131,Ee,Provincie Friesland,Gemeente Dongeradeel,53.3303,6.1003
9132,Engwierum,Provincie Friesland,Gemeente Dongeradeel,53.3212,6.1362
9133,Anjum,Provincie Friesland,Gemeente Dongeradeel,53.3748,6.127
9134,Lioessens,Provincie Friesland,Gemeente Dongeradeel,53.3806,6.0876
9135,Morra,Provincie Friesland,Gemeente Dongeradeel,53.3732,6.089
9136,Paesens,Provincie Friesland,Gemeente Dongeradeel,53.4015,6.0858
9137,Oosternijkerk,Provincie Friesland,Gemeente Dongeradeel,53.3784,6.0535
9138,Niawier,Provincie Friesland,Gemeente Dongeradeel,53.3634,6.0473
9141,Wierum,Provincie Friesland,Gemeente Dongeradeel,53.4,6.0167
9142,Moddergat,Provincie Friesland,Gemeente Dongeradeel,53.4023,6.0826
9144,Hantumhuizen,Provincie Friesland,Gemeente Dongeradeel,53.3714,5.9997
9145,Ternaard,Provincie Friesland,Gemeente Dongeradeel,53.382,5.9652
9146,Hantumeruitburen,Provincie Friesland,Gemeente Dongeradeel,53.3606,6.0033
9147,Hantum,Provincie Friesland,Gemeente Dongeradeel,53.3627,5.9645
9148,Hiaure,Provincie Friesland,Gemeente Dongeradeel,53.3473,5.9723
9150,Holwerd,Provincie Friesland,Gemeente Dongeradeel,53.3681,5.9007
9151,Holwerd,Provincie Friesland,Gemeente Dongeradeel,53.3681,5.9007
9152,Waaxens,Provincie Friesland,Gemeente Dongeradeel,53.355,5.9213
9153,Brantgum,Provincie Friesland,Gemeente Dongeradeel,53.3521,5.9301
9154,Foudgum,Provincie Friesland,Gemeente Dongeradeel,53.345,5.9421
9155,Raard,Provincie Friesland,Gemeente Dongeradeel,53.3258,5.9445
9156,Bornwird,Provincie Friesland,Gemeente Dongeradeel,53.3338,5.9541
9230,Surhuisterveen (Surhústerfean),Provincie Friesland,Gemeente Achtkarspelen,53.1833,6.1667
9231,Surhuisterveen (Surhústerfean),Provincie Friesland,Gemeente Achtkarspelen,53.1833,6.1667
9233,Boelenslaan (Boelensloane),Provincie Friesland,Gemeente Achtkarspelen,53.1617,6.1448
9280,Harkema (De Harkema),Provincie Friesland,Gemeente Achtkarspelen,53.1833,6.1333
9281,Harkema (De Harkema),Provincie Friesland,Gemeente Achtkarspelen,53.1833,6.1333
9283,Surhuizum (Surhuzum),Provincie Friesland,Gemeente Achtkarspelen,53.2047,6.1798
9284,Augustinusga (Stynsgea),Provincie Friesland,Gemeente Achtkarspelen,53.2179,6.1617
9285,Buitenpost (Bûtenpost),Provincie Friesland,Gemeente Achtkarspelen,53.2517,6.1448
9286,Twijzel (Twizel),Provincie Friesland,Gemeente Achtkarspelen,53.2315,6.0895
9287,Twijzelerheide (Twizelerheide),Provincie Friesland,Gemeente Achtkarspelen,53.2402,6.0459
9288,Kootstertille (Koatstertille),Provincie Friesland,Gemeente Achtkarspelen,53.2126,6.0921
9289,Drogeham (Droegeham),Provincie Friesland,Gemeente Achtkarspelen,53.2021,6.1118
9870,Stroobos,Provincie Friesland,Gemeente Achtkarspelen,53.2378,6.2136
9871,Stroobos,Provincie Friesland,Gemeente Achtkarspelen,53.2378,6.2136
9872,Stroobos,Provincie Friesland,Gemeente Achtkarspelen,53.2378,6.2136
9873,Gerkesklooster,Provincie Friesland,Gemeente Achtkarspelen,53.2379,6.2037
9143,Nes,Provincie Friesland,Gemeente Ameland,53.445,5.774
9160,Hollum,Provincie Friesland,Gemeente Ameland,53.4394,5.638
9161,Hollum,Provincie Friesland,Gemeente Ameland,53.4394,5.638
9162,Ballum,Provincie Friesland,Gemeente Ameland,53.4434,5.6871
9163,Nes,Provincie Friesland,Gemeente Ameland,53.445,5.774
9164,Buren (Bueren),Provincie Friesland,Gemeente Ameland,53.4472,5.7991
9047,Minnertsga (Minnertsgea),Provincie Friesland,Gemeente het Bildt,53.251,5.5951
9076,Sint-Annaparochie (Sint-Anne),Provincie Friesland,Gemeente het Bildt,53.2762,5.6573
9077,Vrouwenparochie (Froubuorren),Provincie Friesland,Gemeente het Bildt,53.2793,5.7004
8700,Bolsward,Provincie Friesland,Gemeente Bolsward,53.0667,5.5333
8701,Bolsward,Provincie Friesland,Gemeente Bolsward,53.0667,5.5333
8702,Bolsward,Provincie Friesland,Gemeente Bolsward,53.0667,5.5333
9067,Roodkerk (Readtsjerk),Provincie Friesland,Gemeente Dantumadeel,53.2557,5.9324
9104,Damwoude,Provincie Friesland,Gemeente Dantumadeel,53.2905,5.9978
9105,Rinsumageest,Provincie Friesland,Gemeente Dantumadeel,53.297,5.9493
9106,Sijbrandahuis,Provincie Friesland,Gemeente Dantumadeel,53.3115,5.9386
9108,Broeksterwoude,Provincie Friesland,Gemeente Dantumadeel,53.2747,5.9965
9109,De Valom,Provincie Friesland,Gemeente Dantumadeel,53.2673,6.0064
9113,Wouterswoude,Provincie Friesland,Gemeente Dantumadeel,53.3,6.0333
9114,Driesum,Provincie Friesland,Gemeente Dantumadeel,53.2959,6.0461
9269,Veenwouden (Feanwâlden),Provincie Friesland,Gemeente Dantumadeel,53.2356,5.9883
9270,Zwaagwesteinde (De Westerein),Provincie Friesland,Gemeente Dantumadeel,53.2573,6.0363
9271,Zwaagwesteinde (De Westerein),Provincie Friesland,Gemeente Dantumadeel,53.2573,6.0363
8800,Franeker,Provincie Friesland,Gemeente Franekeradeel,53.1855,5.5412
8801,Franeker,Provincie Friesland,Gemeente Franekeradeel,53.1855,5.5412
8802,Franeker,Provincie Friesland,Gemeente Franekeradeel,53.1855,5.5412
8804,Tzum,Provincie Friesland,Gemeente Franekeradeel,53.159,5.5628
8805,Hitzum,Provincie Friesland,Gemeente Franekeradeel,53.1658,5.5175
8806,Achlum,Provincie Friesland,Gemeente Franekeradeel,53.15,5.4833
8807,Herbaijum,Provincie Friesland,Gemeente Franekeradeel,53.1849,5.4949
8808,Dongjum,Provincie Friesland,Gemeente Franekeradeel,53.2082,5.5438
8809,Boer,Provincie Friesland,Gemeente Franekeradeel,53.2167,5.5667
8811,Ried,Provincie Friesland,Gemeente Franekeradeel,53.2226,5.5893
8812,Peins,Provincie Friesland,Gemeente Franekeradeel,53.2051,5.5947
8813,Schalsum,Provincie Friesland,Gemeente Franekeradeel,53.1972,5.5715
8814,Zweins,Provincie Friesland,Gemeente Franekeradeel,53.1895,5.6069
8850,Tzummarum,Provincie Friesland,Gemeente Franekeradeel,53.2373,5.5461
8851,Tzummarum,Provincie Friesland,Gemeente Franekeradeel,53.2373,5.5461
8852,Firdgum,Provincie Friesland,Gemeente Franekeradeel,53.2488,5.5601
8853,Klooster-Lidlum,Provincie Friesland,Gemeente Franekeradeel,53.2296,5.5241
8854,Oosterbierum,Provincie Friesland,Gemeente Franekeradeel,53.2342,5.5114
8855,Sexbierum,Provincie Friesland,Gemeente Franekeradeel,53.2167,5.4833
8856,Pietersbierum,Provincie Friesland,Gemeente Franekeradeel,53.2157,5.4769
8857,Wijnaldum,Provincie Friesland,Gemeente Harlingen,53.1952,5.4597
8860,Harlingen,Provincie Friesland,Gemeente Harlingen,53.1748,5.4224
8861,Harlingen,Provincie Friesland,Gemeente Harlingen,53.1748,5.4224
8862,Harlingen,Provincie Friesland,Gemeente Harlingen,53.1748,5.4224
8871,Midlum,Provincie Friesland,Gemeente Harlingen,53.1818,5.4484
8872,Midlum,Provincie Friesland,Gemeente Harlingen,53.1818,5.4484
8410,Jubbega,Provincie Friesland,Gemeente Heerenveen,53.004,6.1218
8411,Jubbega,Provincie Friesland,Gemeente Heerenveen,53.004,6.1218
8412,Hoornsterzwaag,Provincie Friesland,Gemeente Heerenveen,52.9986,6.1726
8413,Oudehorne,Provincie Friesland,Gemeente Heerenveen,52.9628,6.0835
8414,Nieuwehorne,Provincie Friesland,Gemeente Heerenveen,52.95,6.05
8415,Bontebok,Provincie Friesland,Gemeente Heerenveen,52.9626,6.0251
8440,Heerenveen,Provincie Friesland,Gemeente Heerenveen,52.9593,5.9185
8441,Heerenveen,Provincie Friesland,Gemeente Heerenveen,52.9593,5.9185
8442,Heerenveen,Provincie Friesland,Gemeente Heerenveen,52.9593,5.9185
8443,Heerenveen,Provincie Friesland,Gemeente Heerenveen,52.9593,5.9185
8444,Heerenveen,Provincie Friesland,Gemeente Heerenveen,52.9593,5.9185
8445,Heerenveen,Provincie Friesland,Gemeente Heerenveen,52.9593,5.9185
8446,Heerenveen,Provincie Friesland,Gemeente Heerenveen,52.9593,5.9185
8447,Heerenveen,Provincie Friesland,Gemeente Heerenveen,52.9593,5.9185
8448,Heerenveen,Provincie Friesland,Gemeente Heerenveen,52.9593,5.9185
8449,Terband,Provincie Friesland,Gemeente Heerenveen,52.9953,5.9054
8451,Oudeschoot,Provincie Friesland,Gemeente Heerenveen,52.9334,5.9558
8452,Nieuweschoot,Provincie Friesland,Gemeente Heerenveen,52.9333,5.9333
8453,Oranjewoud,Provincie Friesland,Gemeente Heerenveen,52.9458,5.9504
8454,Mildam,Provincie Friesland,Gemeente Heerenveen,52.9356,6.0015
8455,Katlijk,Provincie Friesland,Gemeente Heerenveen,52.9459,6.0126
8456,De Knijpe,Provincie Friesland,Gemeente Heerenveen,52.9683,5.9712
8457,Gersloot,Provincie Friesland,Gemeente Heerenveen,53.007,5.9654
8458,Tjalleberd,Provincie Friesland,Gemeente Heerenveen,53,5.95
8459,Luinjeberd,Provincie Friesland,Gemeente Heerenveen,52.9905,5.9212
9290,Kollum,Provincie Friesland,Gemeente Kollumerland en Nieuwkruisland,53.2833,6.15
9291,Kollum,Provincie Friesland,Gemeente Kollumerland en Nieuwkruisland,53.2833,6.15
9292,Augsbuurt (Lytsewâld),Provincie Friesland,Gemeente Kollumerland en Nieuwkruisland,53.2667,6.1667
9298,Kollumerzwaag (Kollumersweach),Provincie Friesland,Gemeente Kollumerland en Nieuwkruisland,53.2622,6.0754
9850,Burum,Provincie Friesland,Gemeente Kollumerland en Nieuwkruisland,53.2734,6.2294
9851,Burum,Provincie Friesland,Gemeente Kollumerland en Nieuwkruisland,53.2734,6.2294
9852,Warfstermolen,Provincie Friesland,Gemeente Kollumerland en Nieuwkruisland,53.2958,6.2321
9853,Munnekezijl,Provincie Friesland,Gemeente Kollumerland en Nieuwkruisland,53.3,6.2667
8900,Leeuwarden,Provincie Friesland,Gemeente Leeuwarden,53.2,5.7833
8901,Leeuwarden,Provincie Friesland,Gemeente Leeuwarden,53.2,5.7833
8902,Leeuwarden,Provincie Friesland,Gemeente Leeuwarden,53.2,5.7833
8903,Leeuwarden,Provincie Friesland,Gemeente Leeuwarden,53.2,5.7833
8904,Leeuwarden,Provincie Friesland,Gemeente Leeuwarden,53.2,5.7833
8905,Leeuwarden,Provincie Friesland,Gemeente Leeuwarden,53.2,5.7833
8906,Leeuwarden,Provincie Friesland,Gemeente Leeuwarden,53.2,5.7833
8907,Leeuwarden,Provincie Friesland,Gemeente Leeuwarden,53.2,5.7833
8908,Leeuwarden,Provincie Friesland,Gemeente Leeuwarden,53.2,5.7833
8909,Leeuwarden,Provincie Friesland,Gemeente Leeuwarden,53.2,5.7833
8910,Leeuwarden,Provincie Friesland,Gemeente Leeuwarden,53.2,5.7833
8911,Leeuwarden,Provincie Friesland,Gemeente Leeuwarden,53.2,5.7833
8912,Leeuwarden,Provincie Friesland,Gemeente Leeuwarden,53.2,5.7833
8913,Leeuwarden,Provincie Friesland,Gemeente Leeuwarden,53.2,5.7833
8914,Leeuwarden,Provincie Friesland,Gemeente Leeuwarden,53.2,5.7833
8915,Leeuwarden,Provincie Friesland,Gemeente Leeuwarden,53.2,5.7833
8916,Leeuwarden,Provincie Friesland,Gemeente Leeuwarden,53.2,5.7833
8917,Leeuwarden,Provincie Friesland,Gemeente Leeuwarden,53.2,5.7833
8918,Leeuwarden,Provincie Friesland,Gemeente Leeuwarden,53.2,5.7833
8919,Leeuwarden,Provincie Friesland,Gemeente Leeuwarden,53.2,5.7833
8920,Leeuwarden,Provincie Friesland,Gemeente Leeuwarden,53.2,5.7833
8921,Leeuwarden,Provincie Friesland,Gemeente Leeuwarden,53.2,5.7833
8922,Leeuwarden,Provincie Friesland,Gemeente Leeuwarden,53.2,5.7833
8923,Leeuwarden,Provincie Friesland,Gemeente Leeuwarden,53.2,5.7833
8924,Leeuwarden,Provincie Friesland,Gemeente Leeuwarden,53.2,5.7833
8925,Leeuwarden,Provincie Friesland,Gemeente Leeuwarden,53.2,5.7833
8926,Leeuwarden,Provincie Friesland,Gemeente Leeuwarden,53.2,5.7833
8927,Leeuwarden,Provincie Friesland,Gemeente Leeuwarden,53.2,5.7833
8928,Leeuwarden,Provincie Friesland,Gemeente Leeuwarden,53.2,5.7833
8929,Leeuwarden,Provincie Friesland,Gemeente Leeuwarden,53.2,5.7833
8930,Leeuwarden,Provincie Friesland,Gemeente Leeuwarden,53.2,5.7833
8931,Leeuwarden,Provincie Friesland,Gemeente Leeuwarden,53.2,5.7833
8932,Leeuwarden,Provincie Friesland,Gemeente Leeuwarden,53.2,5.7833
8933,Leeuwarden,Provincie Friesland,Gemeente Leeuwarden,53.2,5.7833
8934,Leeuwarden,Provincie Friesland,Gemeente Leeuwarden,53.2,5.7833
8935,Leeuwarden,Provincie Friesland,Gemeente Leeuwarden,53.2,5.7833
8936,Leeuwarden,Provincie Friesland,Gemeente Leeuwarden,53.2,5.7833
8937,Leeuwarden,Provincie Friesland,Gemeente Leeuwarden,53.2,5.7833
8938,Leeuwarden,Provincie Friesland,Gemeente Leeuwarden,53.2,5.7833
8939,Leeuwarden,Provincie Friesland,Gemeente Leeuwarden,53.2,5.7833
8940,Leeuwarden,Provincie Friesland,Gemeente Leeuwarden,53.2,5.7833
8941,Leeuwarden,Provincie Friesland,Gemeente Leeuwarden,53.2,5.7833
9080,Lekkum,Provincie Friesland,Gemeente Leeuwarden,53.2243,5.82
9081,Lekkum,Provincie Friesland,Gemeente Leeuwarden,53.2243,5.82
9082,Miedum,Provincie Friesland,Gemeente Leeuwarden,53.2355,5.8385
9084,Goutum,Provincie Friesland,Gemeente Leeuwarden,53.1773,5.8037
9087,Swichum,Provincie Friesland,Gemeente Leeuwarden,53.1538,5.8204
9089,Wijtgaard (Wytgaard),Provincie Friesland,Gemeente Leeuwarden,53.1406,5.7829
9050,Stiens,Provincie Friesland,Gemeente Leeuwarderadeel,53.2623,5.7577
9051,Stiens,Provincie Friesland,Gemeente Leeuwarderadeel,53.2623,5.7577
9054,Hijum,Provincie Friesland,Gemeente Leeuwarderadeel,53.2906,5.7661
9055,Britsum,Provincie Friesland,Gemeente Leeuwarderadeel,53.2543,5.7858
9056,Cornjum (Koarnjum),Provincie Friesland,Gemeente Leeuwarderadeel,53.2436,5.7818
9057,Jelsum,Provincie Friesland,Gemeente Leeuwarderadeel,53.2347,5.7824
7932,Echten,Provincie Friesland,Gemeente Lemsterland,52.8732,5.7982
8508,Delfstrahuizen,Provincie Friesland,Gemeente Lemsterland,52.8739,5.8238
8530,Lemmer,Provincie Friesland,Gemeente Lemsterland,52.85,5.7167
8531,Lemmer,Provincie Friesland,Gemeente Lemsterland,52.85,5.7167
8532,Lemmer,Provincie Friesland,Gemeente Lemsterland,52.85,5.7167
8534,Eesterga,Provincie Friesland,Gemeente Lemsterland,52.8667,5.7333
8535,Follega,Provincie Friesland,Gemeente Lemsterland,52.8833,5.7333
8536,Oosterzee,Provincie Friesland,Gemeente Lemsterland,52.8738,5.7757
8538,Bantega,Provincie Friesland,Gemeente Lemsterland,52.8422,5.796
8539,Echtenerbrug,Provincie Friesland,Gemeente Lemsterland,52.8714,5.8215
8816,Schingen,Provincie Friesland,Gemeente Menaldumadeel,53.2,5.6167
9031,Boksum,Provincie Friesland,Gemeente Menaldumadeel,53.1779,5.7297
9032,Blessum,Provincie Friesland,Gemeente Menaldumadeel,53.181,5.7101
9033,Deinum,Provincie Friesland,Gemeente Menaldumadeel,53.1918,5.7243
9034,Marssum,Provincie Friesland,Gemeente Menaldumadeel,53.2105,5.7264
9035,Dronrijp (Dronryp),Provincie Friesland,Gemeente Menaldumadeel,53.2,5.65
9036,Menaldum (Menaam),Provincie Friesland,Gemeente Menaldumadeel,53.218,5.6612
9037,Slappeterp,Provincie Friesland,Gemeente Menaldumadeel,53.2125,5.6205
9038,Engelum (Ingelum),Provincie Friesland,Gemeente Menaldumadeel,53.2257,5.7159
9040,Berlikum (Berltsum),Provincie Friesland,Gemeente Menaldumadeel,53.2437,5.651
9041,Berlikum (Berltsum),Provincie Friesland,Gemeente Menaldumadeel,53.2437,5.651
9043,Wier (Friesland),Provincie Friesland,Gemeente Menaldumadeel,53.25,5.6333
9044,Beetgum (Bitgum),Provincie Friesland,Gemeente Menaldumadeel,53.2333,5.6833
9045,Beetgumermolen (Bitgummole),Provincie Friesland,Gemeente Menaldumadeel,53.2352,5.7047
8420,Oldeberkoop,Provincie Friesland,Gemeente Ooststellingwerf,52.9379,6.1309
8421,Oldeberkoop,Provincie Friesland,Gemeente Ooststellingwerf,52.9379,6.1309
8422,Nijeberkoop,Provincie Friesland,Gemeente Ooststellingwerf,52.9585,6.1886
8423,Makkinga,Provincie Friesland,Gemeente Ooststellingwerf,52.9809,6.2174
8424,Elsloo,Provincie Friesland,Gemeente Ooststellingwerf,52.9427,6.2382
8425,Langedijke,Provincie Friesland,Gemeente Ooststellingwerf,52.9645,6.2891
8426,Appelscha,Provincie Friesland,Gemeente Ooststellingwerf,52.95,6.3667
8427,Ravenswoud,Provincie Friesland,Gemeente Ooststellingwerf,52.9667,6.3833
8428,Fochteloo,Provincie Friesland,Gemeente Ooststellingwerf,52.9916,6.3355
8430,Oosterwolde,Provincie Friesland,Gemeente Ooststellingwerf,52.9916,6.291
8431,Oosterwolde,Provincie Friesland,Gemeente Ooststellingwerf,52.9916,6.291
8432,Haule,Provincie Friesland,Gemeente Ooststellingwerf,53.0333,6.3
8433,Haulerwijk,Provincie Friesland,Gemeente Ooststellingwerf,53.0667,6.3333
8434,Waskemeer,Provincie Friesland,Gemeente Ooststellingwerf,53.0568,6.28
8435,Donkerbroek,Provincie Friesland,Gemeente Ooststellingwerf,53.0167,6.2333
8400,Gorredijk,Provincie Friesland,Gemeente Opsterland,53,6.0667
8401,Gorredijk,Provincie Friesland,Gemeente Opsterland,53,6.0667
8403,Jonkersland,Provincie Friesland,Gemeente Opsterland,52.9792,6.0411
8404,Langezwaag,Provincie Friesland,Gemeente Opsterland,52.9833,6
8405,Luxwoude,Provincie Friesland,Gemeente Opsterland,52.9964,5.9825
8406,Tijnje,Provincie Friesland,Gemeente Opsterland,53.0306,5.9919
8407,Terwispel,Provincie Friesland,Gemeente Opsterland,53.0167,6.05
8408,Lippenhuizen,Provincie Friesland,Gemeente Opsterland,53.0183,6.0935
8409,Hemrik,Provincie Friesland,Gemeente Opsterland,53.0333,6.1333
9240,Wijnjewoude,Provincie Friesland,Gemeente Opsterland,53.0581,6.2047
9241,Wijnjewoude,Provincie Friesland,Gemeente Opsterland,53.0581,6.2047
9243,Bakkeveen (Bakkefean),Provincie Friesland,Gemeente Opsterland,53.0807,6.2567
9244,Beetsterzwaag (Beetstersweach),Provincie Friesland,Gemeente Opsterland,53.0591,6.0771
9245,Nij Beets,Provincie Friesland,Gemeente Opsterland,53.0704,6.0013
9246,Olterterp,Provincie Friesland,Gemeente Opsterland,53.0667,6.1
9249,Frieschepalen (Fryske Peallen),Provincie Friesland,Gemeente Opsterland,53.1094,6.2064
9166,Schiermonnikoog,Provincie Friesland,Gemeente Schiermonnikoog,53.4833,6.1667
8497,Goëngahuizen,Provincie Friesland,Gemeente Smallingerland,53.0784,5.8902
8614,Oudega,Provincie Friesland,Gemeente Smallingerland,53.125,5.9989
9200,Drachten,Provincie Friesland,Gemeente Smallingerland,53.1,6.1
9201,Drachten,Provincie Friesland,Gemeente Smallingerland,53.1,6.1
9202,Drachten,Provincie Friesland,Gemeente Smallingerland,53.1,6.1
9203,Drachten,Provincie Friesland,Gemeente Smallingerland,53.1,6.1
9204,Drachten,Provincie Friesland,Gemeente Smallingerland,53.1,6.1
9205,Drachten,Provincie Friesland,Gemeente Smallingerland,53.1,6.1
9206,Drachten,Provincie Friesland,Gemeente Smallingerland,53.1,6.1
9207,Folgeren (De Folgeren),Provincie Friesland,Gemeente Smallingerland,53.1245,6.0897
9212,Boornbergum (Boarnburgum),Provincie Friesland,Gemeente Smallingerland,53.0828,6.0458
9213,De Wilgen (De Wylgen),Provincie Friesland,Gemeente Smallingerland,53.0994,6.0341
9214,Smalle Ee (Smelle Ie),Provincie Friesland,Gemeente Smallingerland,53.1032,6.0185
9215,De Veenhoop (De Feanhoop),Provincie Friesland,Gemeente Smallingerland,53.1,5.95
9216,Uiteinde,Provincie Friesland,Gemeente Smallingerland,53.1333,5.9833
9219,De Tike,Provincie Friesland,Gemeente Smallingerland,53.1516,6.0377
9222,Drachtstercompagnie (Drachtster Kompenije),Provincie Friesland,Gemeente Smallingerland,53.1346,6.1415
9223,Houtigehage (De Houtigehage),Provincie Friesland,Gemeente Smallingerland,53.15,6.1333
8600,Sneek,Provincie Friesland,Gemeente Sneek,53.033,5.6589
8601,Sneek,Provincie Friesland,Gemeente Sneek,53.033,5.6589
8602,Sneek,Provincie Friesland,Gemeente Sneek,53.033,5.6589
8603,Sneek,Provincie Friesland,Gemeente Sneek,53.033,5.6589
8604,Sneek,Provincie Friesland,Gemeente Sneek,53.033,5.6589
8605,Sneek,Provincie Friesland,Gemeente Sneek,53.033,5.6589
8606,Sneek,Provincie Friesland,Gemeente Sneek,53.033,5.6589
8607,Sneek,Provincie Friesland,Gemeente Sneek,53.033,5.6589
8608,Sneek,Provincie Friesland,Gemeente Sneek,53.033,5.6589
8626,Offingawier,Provincie Friesland,Gemeente Sneek,53.0333,5.7
8631,Loënga,Provincie Friesland,Gemeente Sneek,53.0498,5.6789
8633,IJsbrechtum,Provincie Friesland,Gemeente Sneek,53.0412,5.632
1794,Oosterend,Provincie Friesland,Gemeente Terschelling,53.4042,5.3764
8734,Oosterend,Provincie Friesland,Gemeente Terschelling,53.4042,5.3764
8881,West-Terschelling,Provincie Friesland,Gemeente Terschelling,53.3591,5.2148
8882,Hee,Provincie Friesland,Gemeente Terschelling,53.375,5.2555
8883,Kaart,Provincie Friesland,Gemeente Terschelling,53.3762,5.2715
8884,Baaiduinen,Provincie Friesland,Gemeente Terschelling,53.3778,5.277
8885,Kinnum,Provincie Friesland,Gemeente Terschelling,53.3744,5.2755
8891,Midsland,Provincie Friesland,Gemeente Terschelling,53.3822,5.2853
8892,Seerijp,Provincie Friesland,Gemeente Terschelling,53.3765,5.2928
8893,Landerum,Provincie Friesland,Gemeente Terschelling,53.3865,5.2988
8894,Formerum,Provincie Friesland,Gemeente Terschelling,53.3905,5.3152
8895,Lies,Provincie Friesland,Gemeente Terschelling,53.3928,5.3246
8388,Oosterstreek,Provincie Friesland,Gemeente Weststellingwerf,52.8975,6.1614
8389,Zandhuizen (Friesland),Provincie Friesland,Gemeente Weststellingwerf,52.9101,6.1523
8390,Noordwolde,Provincie Friesland,Gemeente Weststellingwerf,52.8896,6.1415
8391,Noordwolde,Provincie Friesland,Gemeente Weststellingwerf,52.8896,6.1415
